Repository URL;Repository name;Repository owner;Stars;Created At;Updated At;Response Time;Response Size
https://github.com/pytorch/pytorch;pytorch;pytorch;79344;2016-08-13T05:26:41Z;2024-06-11T12:35:05Z;1.1059636116027831;250
https://github.com/neovim/neovim;neovim;neovim;79022;2014-01-31T13:39:22Z;2024-06-11T12:00:16Z;1.1453999519348144;248
https://github.com/Hack-with-Github/Awesome-Hacking;Awesome-Hacking;Hack-with-Github;78981;2016-03-30T15:47:10Z;2024-06-11T12:22:30Z;1.0632299423217773;267
https://github.com/tauri-apps/tauri;tauri;tauri-apps;78821;2019-07-13T09:09:37Z;2024-06-11T12:34:55Z;1.0813037395477294;251
https://github.com/krahets/hello-algo;hello-algo;krahets;77727;2022-11-04T11:08:34Z;2024-06-11T12:06:05Z;0.9985972881317139;253
https://github.com/django/django;django;django;77498;2012-04-28T02:47:18Z;2024-06-11T12:20:47Z;1.5915609836578368;248
https://github.com/mtdvio/every-programmer-should-know;every-programmer-should-know;mtdvio;77235;2017-08-24T13:18:26Z;2024-06-11T11:25:53Z;1.1216477394104003;270
https://github.com/laravel/laravel;laravel;laravel;77195;2011-06-08T03:06:08Z;2024-06-11T10:44:10Z;0.9488791465759278;250
https://github.com/sveltejs/svelte;svelte;sveltejs;77085;2016-11-20T18:13:05Z;2024-06-11T12:26:22Z;0.9979619026184082;250
https://github.com/bitcoin/bitcoin;bitcoin;bitcoin;76868;2010-12-19T15:16:43Z;2024-06-11T12:25:42Z;1.1022230625152587;250
https://github.com/tensorflow/models;models;tensorflow;76729;2016-02-05T01:15:20Z;2024-06-11T11:58:16Z;1.0078114509582519;252
https://github.com/nvm-sh/nvm;nvm;nvm-sh;76653;2010-04-15T17:47:47Z;2024-06-11T12:18:43Z;1.0437621116638183;245
https://github.com/opencv/opencv;opencv;opencv;76424;2012-07-19T09:40:17Z;2024-06-11T10:38:31Z;1.1311728000640868;248
https://github.com/gin-gonic/gin;gin;gin-gonic;76221;2014-06-16T23:57:25Z;2024-06-11T12:39:51Z;1.00107684135437;248
https://github.com/macrozheng/mall;mall;macrozheng;76090;2018-04-04T01:11:44Z;2024-06-11T11:28:44Z;1.0851775646209716;250
